"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xcdc05ea44c44a41aef61554065cc27d0d97edde565ed25c628dd21f341eedab9","277577562","1732391240","2024-11-23 19:47:20","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0xf3c3f14dd7bdb7e03e6ebc3bc5ffc6d66de12251","700.000591","$699.92","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0xcdc05ea44c44a41aef61554065cc27d0d97edde565ed25c628dd21f341eedab9","277577562","1732391240","2024-11-23 19:47:20","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.0071783","$710.30","0x078f358208685046a11c85e8ad32895ded33a249","Aave Arbitrum WBTC","aArbWBTC"
"0xd18f78f97b0896bcde46949c851ffb005395a72f98b3eb153c05eba55e917ddf","277679519","1732416915","2024-11-24 02:55:15","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","2,989.080106","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xd18f78f97b0896bcde46949c851ffb005395a72f98b3eb153c05eba55e917ddf","277679519","1732416915","2024-11-24 02:55:15","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.870656088293793246","N/A","0x0c84331e39d6658cd6e6b9ba04736cc4c4734351","ERC-20: Aave Arbitrum Variable Debt WETH","variableDebtArbWETH"
"0xd18f78f97b0896bcde46949c851ffb005395a72f98b3eb153c05eba55e917ddf","277679519","1732416915","2024-11-24 02:55:15","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.000604683602035635","N/A","0x0c84331e39d6658cd6e6b9ba04736cc4c4734351","ERC-20: Aave Arbitrum Variable Debt WETH","variableDebtArbWETH"
"0x951f01e943e6566a86875e9e210b7cfc92ff4328860d769a50a9d3ae0a095519","277838519","1732456849","2024-11-24 14:00:49","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.870051404691757611","N/A","0x0c84331e39d6658cd6e6b9ba04736cc4c4734351","ERC-20: Aave Arbitrum Variable Debt WETH","variableDebtArbWETH"
"0x951f01e943e6566a86875e9e210b7cfc92ff4328860d769a50a9d3ae0a095519","277838519","1732456849","2024-11-24 14:00:49","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","2,895.993672","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x951f01e943e6566a86875e9e210b7cfc92ff4328860d769a50a9d3ae0a095519","277838519","1732456849","2024-11-24 14:00:49","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","2.893101","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xdf8e7f86fb2ebb2507087f0c294c9db57c6e563f4dfb1289bc0a2ed43ecd4a4c","277839018","1732456975","2024-11-24 14:02:55","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000.000813","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xdf8e7f86fb2ebb2507087f0c294c9db57c6e563f4dfb1289bc0a2ed43ecd4a4c","277839018","1732456975","2024-11-24 14:02:55","0x724dc807b04555b71ed48a6896b6f41593b8c637","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000","$999.35","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x7e664f50241d029c585c6a7d65b8dc6e809dd8e6088299d19e577712a92ae9b9","277839066","1732456987","2024-11-24 14:03:07","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x724dc807b04555b71ed48a6896b6f41593b8c637","1,000","$999.35","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x7e664f50241d029c585c6a7d65b8dc6e809dd8e6088299d19e577712a92ae9b9","277839066","1732456987","2024-11-24 14:03:07","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000","$999.96","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0x4d06caf3a4a1adb61fc9809e86d3651d56dcd0f677a3d454a292c8174bc9b02b","277839161","1732457012","2024-11-24 14:03:32","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.000045","$0.00","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0x4d06caf3a4a1adb61fc9809e86d3651d56dcd0f677a3d454a292c8174bc9b02b","277839161","1732457012","2024-11-24 14:03:32","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0xf3c3f14dd7bdb7e03e6ebc3bc5ffc6d66de12251","500","$499.98","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0x4d06caf3a4a1adb61fc9809e86d3651d56dcd0f677a3d454a292c8174bc9b02b","277839161","1732457012","2024-11-24 14:03:32","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.00515897","$504.07","0x078f358208685046a11c85e8ad32895ded33a249","Aave Arbitrum WBTC","aArbWBTC"
"0x6cbe61759d30d252d8a4a8425f1b6d6795ec4306dbd4b1cb2b6056b62a518e20","277891525","1732470176","2024-11-24 17:42:56","0x368dcdc2f598c0cbb00536e166f46b5e0c561511","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000","$999.35","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x7521deaadbd52a558c81276b04f977334101ec5c263be3273c98620a3f4eceb4","277891727","1732470226","2024-11-24 17:43:46","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","999.811451","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x7521deaadbd52a558c81276b04f977334101ec5c263be3273c98620a3f4eceb4","277891727","1732470226","2024-11-24 17:43:46","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x724dc807b04555b71ed48a6896b6f41593b8c637","1,000","$999.35","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xa4e2df0842de33ace8462a3c702784fbf032d99e279906122828a87c3816113c","277891836","1732470252","2024-11-24 17:44:12","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","500.019689","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xa4e2df0842de33ace8462a3c702784fbf032d99e279906122828a87c3816113c","277891836","1732470252","2024-11-24 17:44:12","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","500.000045","$499.98","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0x332726eb97c55918f25e5d56b1c365eec961b1bf6946e11a31981ea5cc60dc44","277937720","1732481771","2024-11-24 20:56:11","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,500.106203","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x332726eb97c55918f25e5d56b1c365eec961b1bf6946e11a31981ea5cc60dc44","277937720","1732481771","2024-11-24 20:56:11","0x724dc807b04555b71ed48a6896b6f41593b8c637","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,500","$1,499.03","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x76f3c2f1e3469fede0e8ce2eb0fc15082a44bf6e9fb858df6017ff91cf923881","277937764","1732481782","2024-11-24 20:56:22","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x724dc807b04555b71ed48a6896b6f41593b8c637","1,500","$1,499.03","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x76f3c2f1e3469fede0e8ce2eb0fc15082a44bf6e9fb858df6017ff91cf923881","277937764","1732481782","2024-11-24 20:56:22","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,500","$1,499.93","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0xb67563df9a6185981cc873391d540e80065c799b9a8dc255833cd62aba9d6361","277937862","1732481806","2024-11-24 20:56:46","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.000079","$0.00","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0xb67563df9a6185981cc873391d540e80065c799b9a8dc255833cd62aba9d6361","277937862","1732481806","2024-11-24 20:56:46","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0xf3c3f14dd7bdb7e03e6ebc3bc5ffc6d66de12251","1,500.000079","$1,499.93","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0xb67563df9a6185981cc873391d540e80065c799b9a8dc255833cd62aba9d6361","277937862","1732481806","2024-11-24 20:56:46","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.01551836","$1,516.26","0x078f358208685046a11c85e8ad32895ded33a249","Aave Arbitrum WBTC","aArbWBTC"
"0xebb06cac94aededeae5c77ac157b2ef994b345ceed671f0c667ed394c12ed60f","277966692","1732489042","2024-11-24 22:57:22","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","700.077532","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xebb06cac94aededeae5c77ac157b2ef994b345ceed671f0c667ed394c12ed60f","277966692","1732489042","2024-11-24 22:57:22","0x724dc807b04555b71ed48a6896b6f41593b8c637","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","700","$699.55","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xfcb35aa0741329114ff802f80477acf9749f4c86c1d2437e913ef6994908d062","277966735","1732489053","2024-11-24 22:57:33","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x724dc807b04555b71ed48a6896b6f41593b8c637","700","$699.55","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xfcb35aa0741329114ff802f80477acf9749f4c86c1d2437e913ef6994908d062","277966735","1732489053","2024-11-24 22:57:33","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","700","$699.97","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0xa50fd430fd5d936ba2670e8aca43fe63b005fb8b5e7951d3668c198d249c81c1","277966811","1732489071","2024-11-24 22:57:51","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.000025","$0.00","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0xa50fd430fd5d936ba2670e8aca43fe63b005fb8b5e7951d3668c198d249c81c1","277966811","1732489071","2024-11-24 22:57:51","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0xf3c3f14dd7bdb7e03e6ebc3bc5ffc6d66de12251","700.000025","$699.97","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0xa50fd430fd5d936ba2670e8aca43fe63b005fb8b5e7951d3668c198d249c81c1","277966811","1732489071","2024-11-24 22:57:51","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","821.401035632389021919","$701.25","0x6533afac2e7bccb20dca161449a13a32d391fb00","Aave Arbitrum ARB","aArbARB"
"0xb7018adfcb3d6618ba6372db4de9a40032a9faa70bac2db7d94ec8a91a176989","278027019","1732504200","2024-11-25 03:10:00","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","999.793549","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xb7018adfcb3d6618ba6372db4de9a40032a9faa70bac2db7d94ec8a91a176989","278027019","1732504200","2024-11-25 03:10:00","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","57.57635188043628511","N/A","0x953a573793604af8d41f306feb8274190db4ae0e","ERC-20: Aave Arbitrum Variable Debt LINK","variableDebtArbLINK"
"0xb7018adfcb3d6618ba6372db4de9a40032a9faa70bac2db7d94ec8a91a176989","278027019","1732504200","2024-11-25 03:10:00","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.057518833047388896","N/A","0x953a573793604af8d41f306feb8274190db4ae0e","ERC-20: Aave Arbitrum Variable Debt LINK","variableDebtArbLINK"
"0xda907eed17cf7fed3f4942931ff6999818bf80098b7906b6157373bfdd4cc987","278042580","1732508098","2024-11-25 04:14:58","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","57.518833047388896214","N/A","0x953a573793604af8d41f306feb8274190db4ae0e","ERC-20: Aave Arbitrum Variable Debt LINK","variableDebtArbLINK"
"0xda907eed17cf7fed3f4942931ff6999818bf80098b7906b6157373bfdd4cc987","278042580","1732508098","2024-11-25 04:14:58","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,044.378275","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xda907eed17cf7fed3f4942931ff6999818bf80098b7906b6157373bfdd4cc987","278042580","1732508098","2024-11-25 04:14:58","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","1.043283","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x949fe2bb0b207095e0edc74ccbcf0e95f60d30222a42ff90d36564e75d3b9001","278206329","1732549356","2024-11-25 15:42:36","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.002912370630624007","$0.00","0x6533afac2e7bccb20dca161449a13a32d391fb00","Aave Arbitrum ARB","aArbARB"
"0x949fe2bb0b207095e0edc74ccbcf0e95f60d30222a42ff90d36564e75d3b9001","278206329","1732549356","2024-11-25 15:42:36","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0xf3c3f14dd7bdb7e03e6ebc3bc5ffc6d66de12251","821.403948003019645926","$705.62","0x6533afac2e7bccb20dca161449a13a32d391fb00","Aave Arbitrum ARB","aArbARB"
"0x949fe2bb0b207095e0edc74ccbcf0e95f60d30222a42ff90d36564e75d3b9001","278206329","1732549356","2024-11-25 15:42:36","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.00790908","$777.83","0x078f358208685046a11c85e8ad32895ded33a249","Aave Arbitrum WBTC","aArbWBTC"
"0x5e5fb487ca2d338bdbc5cd2651c2ce6e62936f2624d425598a1e5642cb319cd2","278329276","1732580313","2024-11-26 00:18:33","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","1,998.804003","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x5e5fb487ca2d338bdbc5cd2651c2ce6e62936f2624d425598a1e5642cb319cd2","278329276","1732580313","2024-11-26 00:18:33","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","116.158814499756037932","N/A","0x953a573793604af8d41f306feb8274190db4ae0e","ERC-20: Aave Arbitrum Variable Debt LINK","variableDebtArbLINK"
"0x5e5fb487ca2d338bdbc5cd2651c2ce6e62936f2624d425598a1e5642cb319cd2","278329276","1732580313","2024-11-26 00:18:33","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.11604277172802801","N/A","0x953a573793604af8d41f306feb8274190db4ae0e","ERC-20: Aave Arbitrum Variable Debt LINK","variableDebtArbLINK"
"0xa8e6bfdcf5b830d3f22a9d76136e3b68dbcc83d21b477e86dc3de48c1c79d2cc","278547197","1732635145","2024-11-26 15:32:25","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","49.99827201091630406","N/A","0x953a573793604af8d41f306feb8274190db4ae0e","ERC-20: Aave Arbitrum Variable Debt LINK","variableDebtArbLINK"
"0xa8e6bfdcf5b830d3f22a9d76136e3b68dbcc83d21b477e86dc3de48c1c79d2cc","278547197","1732635145","2024-11-26 15:32:25","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","858.936328","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xa8e6bfdcf5b830d3f22a9d76136e3b68dbcc83d21b477e86dc3de48c1c79d2cc","278547197","1732635145","2024-11-26 15:32:25","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.857647","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x6bbeecf5238678df424216023240bfdc6a075251e20470ca936b616fde205997","278547374","1732635189","2024-11-26 15:33:09","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","29.999999114435462571","N/A","0x953a573793604af8d41f306feb8274190db4ae0e","ERC-20: Aave Arbitrum Variable Debt LINK","variableDebtArbLINK"
"0x6bbeecf5238678df424216023240bfdc6a075251e20470ca936b616fde205997","278547374","1732635189","2024-11-26 15:33:09","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","514.73239","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x6bbeecf5238678df424216023240bfdc6a075251e20470ca936b616fde205997","278547374","1732635189","2024-11-26 15:33:09","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.514218","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x6f3926a93b72205411211191c2f28195db78b9c74abf781620a9daf8eb430d84","278547489","1732635218","2024-11-26 15:33:38","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","36.044500602676243291","N/A","0x953a573793604af8d41f306feb8274190db4ae0e","ERC-20: Aave Arbitrum Variable Debt LINK","variableDebtArbLINK"
"0x6f3926a93b72205411211191c2f28195db78b9c74abf781620a9daf8eb430d84","278547489","1732635218","2024-11-26 15:33:38","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","617.758218","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x6f3926a93b72205411211191c2f28195db78b9c74abf781620a9daf8eb430d84","278547489","1732635218","2024-11-26 15:33:38","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.617141","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x681daed89130c4e093616633a26d80cc6290ca5a1b36836f49ad8cec0c051e8b","278549067","1732635614","2024-11-26 15:40:14","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000.003395","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x681daed89130c4e093616633a26d80cc6290ca5a1b36836f49ad8cec0c051e8b","278549067","1732635614","2024-11-26 15:40:14","0x724dc807b04555b71ed48a6896b6f41593b8c637","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000","$1,000.77","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xac87b0309ffb0e9f65fd499ac9fed21187b17a93f3132598f49d78371698bc40","278549123","1732635628","2024-11-26 15:40:28","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x724dc807b04555b71ed48a6896b6f41593b8c637","1,000","$1,000.77","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xac87b0309ffb0e9f65fd499ac9fed21187b17a93f3132598f49d78371698bc40","278549123","1732635628","2024-11-26 15:40:28","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000","$999.95","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0x2323640964aa50c52701041d15f394fb7930fd40fbb0177a26b8ee120d0e9121","278549269","1732635664","2024-11-26 15:41:04","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.000054","$0.00","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0x2323640964aa50c52701041d15f394fb7930fd40fbb0177a26b8ee120d0e9121","278549269","1732635664","2024-11-26 15:41:04","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0xf3c3f14dd7bdb7e03e6ebc3bc5ffc6d66de12251","1,000.000054","$999.95","0x724dc807b04555b71ed48a6896b6f41593b8c637","Aave Arbitrum USDCn","aArbUSDCn"
"0x2323640964aa50c52701041d15f394fb7930fd40fbb0177a26b8ee120d0e9121","278549269","1732635664","2024-11-26 15:41:04","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.01075461","$1,012.69","0x078f358208685046a11c85e8ad32895ded33a249","Aave Arbitrum WBTC","aArbWBTC"
"0x923d98a9370c4d6c8d5ca10e3803812b1ed7118d73ef97f2755c49f3102f1889","278627926","1732655454","2024-11-26 21:10:54","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","5,627.632744","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x923d98a9370c4d6c8d5ca10e3803812b1ed7118d73ef97f2755c49f3102f1889","278627926","1732655454","2024-11-26 21:10:54","0x63dfa7c09dc2ff4030d6b8dc2ce6262bf898c8a4","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.000001","$0.00","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x923d98a9370c4d6c8d5ca10e3803812b1ed7118d73ef97f2755c49f3102f1889","278627926","1732655454","2024-11-26 21:10:54","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.06202171","N/A","0x92b42c66840c7ad907b4bf74879ff3ef7c529473","ERC20 ***","ERC20 ***"
"0x923d98a9370c4d6c8d5ca10e3803812b1ed7118d73ef97f2755c49f3102f1889","278627926","1732655454","2024-11-26 21:10:54","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.00006196","N/A","0x92b42c66840c7ad907b4bf74879ff3ef7c529473","ERC20 ***","ERC20 ***"
"0x373cf1a4be86a3e0b0afd4da2abb20faaed6d490d73b3e8a1ca22dc962c30c6a","278887739","1732720912","2024-11-27 15:21:52","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.00000017","$0.02","0x078f358208685046a11c85e8ad32895ded33a249","Aave Arbitrum WBTC","aArbWBTC"
"0x373cf1a4be86a3e0b0afd4da2abb20faaed6d490d73b3e8a1ca22dc962c30c6a","278887739","1732720912","2024-11-27 15:21:52","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0xf3c3f14dd7bdb7e03e6ebc3bc5ffc6d66de12251","0.007","$641.23","0x078f358208685046a11c85e8ad32895ded33a249","Aave Arbitrum WBTC","aArbWBTC"
"0x373cf1a4be86a3e0b0afd4da2abb20faaed6d490d73b3e8a1ca22dc962c30c6a","278887739","1732720912","2024-11-27 15:21:52","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","704.941972759895101297","$610.38","0x6533afac2e7bccb20dca161449a13a32d391fb00","Aave Arbitrum ARB","aArbARB"
"0xfb7cbb78a11750a924e9384ff60c6b153c54ee191cf2835881987efd3b5893ee","278890323","1732721560","2024-11-27 15:32:40","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.06195975","N/A","0x92b42c66840c7ad907b4bf74879ff3ef7c529473","ERC20 ***","ERC20 ***"
"0xfb7cbb78a11750a924e9384ff60c6b153c54ee191cf2835881987efd3b5893ee","278890323","1732721560","2024-11-27 15:32:40","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","5,875.689469","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xfb7cbb78a11750a924e9384ff60c6b153c54ee191cf2835881987efd3b5893ee","278890323","1732721560","2024-11-27 15:32:40","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","5.86982","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0x380bf73dd9ff4c72d76f398add4ea1294cec6a658678c4e56ce12922f6e4350f","279274113","1732818249","2024-11-28 18:24:09","0x368dcdc2f598c0cbb00536e166f46b5e0c561511","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000","$999.62","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xc5f45f8cb4d10b991ecefd4e0136a442fc61a943cc9955e844ca5dd84dba0c9c","279274212","1732818274","2024-11-28 18:24:34","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","998.201124","N/A","0xf611aeb5013fd2c0511c9cd55c7dc5c1140741a6","ERC20 ***","ERC20 ***"
"0xc5f45f8cb4d10b991ecefd4e0136a442fc61a943cc9955e844ca5dd84dba0c9c","279274212","1732818274","2024-11-28 18:24:34","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x724dc807b04555b71ed48a6896b6f41593b8c637","1,000.000001","$999.62","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x2c2ced564a5fa3e9029873fbb3f73b40cffe99c0c5f40ba03ab70134b0348be4","280430925","1733108961","2024-12-02 03:09:21","0x0000000000000000000000000000000000000000","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.014847808449785739","$0.01","0x6533afac2e7bccb20dca161449a13a32d391fb00","Aave Arbitrum ARB","aArbARB"
"0x2c2ced564a5fa3e9029873fbb3f73b40cffe99c0c5f40ba03ab70134b0348be4","280430925","1733108961","2024-12-02 03:09:21","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0xf3c3f14dd7bdb7e03e6ebc3bc5ffc6d66de12251","704.956820568344887036","$684.23","0x6533afac2e7bccb20dca161449a13a32d391fb00","Aave Arbitrum ARB","aArbARB"
